review,sentiment
"Footprints is a very interesting movie that is somewhat difficult to categorize. ""Psychological thriller"" is the most appropriate description I can think of. The female protagonist, Alice Cespi, discovers that she doesn't remember anything of the last three days. The only clue she has is a torn photo of a hotel. She is also haunted by a recurring, very vivid, dream about a science fiction movie that she believes she saw many years ago. In her pursuit of the truth behind her amnesia she doesn't trust anyone, but little by little it becomes obvious that she has visited the town where the hotel is located before. This is an exciting flick whose main virtue is that it is virtually impossible to predict how the events will unfold, and particularly, how it will end. The unusual loneliness of the main character and the unreliability of everyone else ensure that the good old paranoid feeling is present throughout the film, whereas beautiful colors and some spectacularly filmed sequences make this a visually attractive movie as well. The important part of the one and only Nicoletta Elmi, everyone's all time favorite redheaded obnoxious child star of Italian horror, is an extra bonus.",positive
"Words fail me.<br /><br />And that isn't common.<br /><br />Done properly this could have been great, funny spoof B-movie sci-fi, but sadly, it was not to be. Rarely in the field of drama have so many competent actors struggled so vainly with such a dogs-breakfast of a script. I can only endorse the previous reviewer's comments - go clean the bathroom. In fact do ANYTHING except watch this film.<br /><br />Positives: Lucy Beeman's nose. Negatives: Everything else.<br /><br />Most apposite line: ""This isn't going anywhere"".<br /><br />If only every plastic surgeon could meet with such a fate.",negative
"i can't believe how dumb this movie truly is. the storyline (written by keira knightley's mother) is what ruins the movie to the extreme. it is straight out dull, absurd, and makes absolutely no sense whatsoever...<br /><br />this movie lagged so bad for most of it, especially at the beginning. the story just kept going on and on about their everyday flirts with each other, often times seeming like a threesome. in this movie, you have an annoying deadbeat couple (the poet and his wife) who are complete total drunks from the start. the wife sleeps around with other men to make ends meet, while the poet is a pervert who thrives on cheap boos and women. the wife, who waaayyyyyy too quickly becomes friends with his former childhood lover (played by keira) suddenly gets jealous, knowing full well that the two were lovers since they were kids. something doesn't seem right here....i mean, come on... get with the program lady! what'd you expect.<br /><br />bottom line is: former lovers meet again with new wife embracing it, then gets jealous, then former woman lover gets married and her husband gets jealous, bombards the crazy drunk couple's home, crazy husband calls police, and they end up going to court for the man's attempted murder charges. that's it summed up in a nutshell...<br /><br />this movie had it's moments such as the quality and good acting by cillian murphy, but other than that, i cannot believe i watched it... i complained about it during the movie and some family members watching it with me fell asleep. i decided to give it a chance and i should have stuck to my first instincts.",negative
"This film really disappointed me. The acting is atrocious. Unbelievable. And it's about actors. The story is incredibly obvious: A group of independent actors stage a Passion Play and, in turn, they start to live out the lives of the characters they play. I've been watching a lot of movies lately, thanks to Netflix, and this is the first one I haven't watched all the way through in a long time. I felt I didn't need to see the end; we all know the end of this story.<br /><br />For some, it seems, this ""modernization"" of the Gospels is either sacrilegious or enlightening. I cannot speak to any of this as I wasn't raised in the Christian church. That being said, I was raised in the US and I live in an increasingly Christian culture. I'm curious enough about Jesus and about the modernization of the religion, for better or worse. I haven't seen Mel Gibson's version, but I'm guessing that those who liked that one will like this, except for the most conservative. I just wish this was a better film.<br /><br />Lots of these reviews praise Arcand's direction and especially the cinematography. I liked neither. The film itself is rather prudish and preachy. I didn't believe the characters' personae and I was never involved with their on screen lives. The play within the play is very much dated and would not, I think, carry it's own weight in a real time production. But that's beside the point. What I really needed for this to work would have been stronger development of the characters and the plot to support the philosophical and theological questions the film would like to be about. And the musical choices are obvious and unoriginal.<br /><br />There were two examples of this that come easily to mind. Firstly, there is a reenactment of the parable of Jesus driving the money lenders from the temple: the lead actor, who has fallen for the woman who will play Magdalene and who is also a model and dancer, becomes enraged that she must debase herself by auditioning for a commercial (with a wicked producer and plenty of panting men in the audience) with her pants off. He trashes the place and chases them all out. I guess this is the level that the film wishes to reach. The romance between these two is entirely arbitrary and not at all emotionally realized and the scene is played out like a high-school rendering of Death of a Salesman, i.e., not well. Please stop hitting me over the head with this high-handed ""significance."" The other is the relationship between the other female lead and the priest who has asked them to do the play and who, eventually, turns against them and betrays them to the nowadays-corrupt Church. Why. Why does she sleep with this guy. ""It brings him so much pleasure and me so little pain."" Ah, the saintly whore and the lovable old coot. It seems to be just enough for Arcand to signify but not worth the trouble to enrich and enliven these characters. They are going through the motions and I'm reaching for the eject button.<br /><br />Feel free to write me off as bored, jaded or just not interested. Feel free to watch this movie and see the Passion, in all its beauty, sadness and inspiration, delivered as an amateurish and gimmicky charade. Feel free to have all your preconceived ideas affirmed and see any shred of artistic integrity forsaken for monotonous drivel. But don't say I didn't warn you.",negative
"OK, first of all, Steve Irwin, rest in peace. You were loved by many fans. Now...this movie wasn't a movie at all. It was ""The Crocodile Hunter"" TV program with bad acting, bad scripts, and bad directing in between Steve capturing or teaching us about animals. He was entertaining as an animal seeker/specialist. Millions will miss him. But the whole movie idea was a big mistake. The plot was so broken, it was almost non-existent. Casting was horrible. The acting wasn't even worth elementary school-level actors. The direction must be faulted as well. If you can't get a half-way decent performance out of your actors, no matter how bad the script is, you must not be that good in the first place. I could have written a better script. I wish I had never been to see this movie. Of course, I watched it for $3 ($1.50 for me, $1.50 for my son.) while out with friends who insisted upon seeing this instead of Scooby Doo Live Action. My son, who is not so discriminating, liked the movie alright, but he still has never asked to see it again. If you want fond memories of Steve Irwin, buy his series on DVD. Avoid this movie like the plague. If I were Steve, I know I wouldn't want to be remembered for this movie. Respect him: avoid this movie!",negative
"Early 80's creature feature concerns a long abandoned gold mine that some intrepid miners are determined to check out. Naturally, they find no gold down there but one very hungry monster that slithers along in search of prey.<br /><br />While I have to be honest and admit I found it dull at first (I personally prefer the thematically similar ""The Boogens""), it actually grew on me as it went along. Now, the characters aren't too interesting nor the actors either. The closest to an interesting character is Morgan, played by Keith Hurt. In any event, female lead Terri Berland is quite good looking and Rolf Theison makes his domineering jerk an easy person to hate. The writer played by effects man Mark Sawicki wears thin quickly.<br /><br />It begins in a comfortably predictable enough way, with a nighttime set piece in which two victims are claimed to get things off to an acceptable start. The monster itself is intriguing for its design (as you can imagine, it gets revealed a bit at a time until late in the game) and for being the product of stop motion animation when this process was no longer used very much. Director Melanie Anne Phillips (directing under the pseudonym of David Michael Hillman) and crew deserve some credit for their creation of atmosphere. They manage to make the film look quite claustrophobic and gloomy, and their use of lighting works well. The film does build in intensity towards a pretty good ending. Suffice it to say, they do the best they can on their low budget.<br /><br />An obscure little item worth looking into for die-hard horror buffs.<br /><br />7/10",positive
"I enjoyed the previous Ittenbach movie that I'd seen, ""Burning Moon"". But while that movie was rather grim and nasty, ""Premutos"" seems to mostly play it for laughs. While its admirable how Ittenbach made this movie with no money in his spare time (and the DVD documentary is worthwhile to see this), I found myself constantly battling not to fast-forward to the next gore scene. Sure, there's gore, and if that's all you want then go ahead and enjoy. But be warned: there's an inordinate amount of lame comedy and tedious story exposition. Many are comparing this to Peter Jackson's movies, especially ""Braindead"". But looking at what Jackson did on a similar budget in ""Bad Taste"", it's clear Ittenbach is lacking one thing that Jackson has - talent. 3/10 (for pretty good and plentiful gore effects, and for getting the most out of limited resources - but not worth the money I paid for it)",negative
"The Shining, you know what's weird about this movie? This is the movie that everyone, for people who claim to not like horror films, will always say that The Shining is a terrific film. This is Stanley Kubrick's classic vision of Stephen King's horror tale of madness and blood. This is just an incredible film and wither you have seen it or not, you have heard of it, know a few lines from it, and know some of the classic images. Who could forget Jack's ""Here's Johnny!""? Who could forget ""All Work and No Play Make Jack a Dull Boy""? Who could forget that chilling ending? This is the film that is unforgettable and honestly in my opinion is Kubrick's best work. I know there is a lot of argument in that department, a lot of people say it's 2001: A Space Odyssey or Clockwork Orange or even Dr. Strangelove, but if those film pioneered film making, then The Shining perfected it. This is the tale of isolation, madness, terrifying images, and the ultimate ghost story that will crawl underneath your skin. <br /><br />Jack Torrance, Jack's son Danny, and Jack's wife, Wendy arrive at the Overlook Hotel on closing day. The elderly African-American chef, Dick Hallorann, surprises Danny by speaking to him telepathically and offering him some ice cream. He explains to Danny that he and his grandmother shared the gift; they called the communication ""shining."" Danny asks if there is anything to be afraid of in the hotel, particularly Room 237. Dick tells Danny that the hotel has a certain ""shine"" to it and many memories, not all of them good, and advises him to stay out of room 237 under all circumstances. Danny's curiosity about Room 237 finally gets the better of him when he sees the room has been opened. Danny shows up injured and visibly traumatized after Jack tells Wendy that he loves his family. Seeing this, Wendy thinks Jack has been abusing Danny. Jack wanders into the hotel's Gold Room where he meets a ghostly bartender named Lloyd. Danny starts calling out the word ""redrum"" frantically, and scribbling it on walls. He goes into a trance, and withdraws; he now says that he is Tony, his own ""imaginary friend."" Jack sabotages the hotel radio, cutting off communication from the outside world, but Hallorann has received Danny's telepathic cry for help and is on his way. Wendy discovers that Jack has been typing endless pages of manuscript repeating ""All work and no play makes Jack a dull boy"" formatted in various ways. Horrified, Jack threatens her and she knocks him unconscious with a baseball bat, locking him in a storage locker in the kitchen. Jack converses with Grady through the door of the locker, which then unlocks releasing him. Danny has written ""REDRUM"" in lipstick on the door of Wendy's bedroom. When she looks in the mirror, she sees that it is ""Murder"" spelled backwards. Jack picks up an axe and begins to chop through the door leading to his family's living quarters. ""Here's Johnny!"", and Jack's legendary image is born.<br /><br />The Shining is one of those films that you seriously have to make time to see, this is an incredible film and still gives me nightmares. Jack Nicholson's performance is timeless and unforgettable. But one I also feel is extremely overlooked is Shelley Duvall, her scene of finding Jack's rant All Work is incredible, that's a look of horror and you can see that fear in her face after realizing her husband is mad. Also another incredible scene is when Jack sees a ghost woman in the bathtub, it's honestly one of the most terrifying scenes in horror cinema. The reason this film is so well known is because it's a film of perfection, it's been on The Simpsons, it's been shown in other films and it's a film that will forever stay with you when you see it, trust me.<br /><br />10/10",positive
"Average (and surprisingly tame) Fulci giallo which means it's still quite bad by normal standards, but redeemed by its solid build-up and some nice touches such as a neat time twist on the issues of visions and clairvoyance.<br /><br />The genre's well-known weaknesses are in full gear: banal dialogue, wooden acting, illogical plot points. And the finale goes on much too long, while the denouement proves to be a rather lame or shall I say: limp affair.<br /><br />Fulci's ironic handling of giallo norms is amusing, though. Yellow clues wherever you look.<br /><br />3 out of 10 limping killers",negative
"I'm not sure what the point of making this film was. It looked as if it was made by some historical society to be shown in your local 'Pistol Pete' museum. At first it appears that it could be the beginning of a Mad TV or SNL sketch. But then the joke is on you when there is no punchline and you realize that someone was taking this seriously. The story wasn't bad but the inclusion of the SASS members seemed to be a ploy (that worked) to get me to see the film. I swear, the trailer listed every character in the film down to ""dead cowboy #5"". The reason Westerns are so fun is the atmosphere and the characters it brings. I just had the feeling I was watching Civil War rean-actors dressed up as cowboys. Not even worth the digital video it was recorded on.",negative
"so yes it is quite nostalgic watching the 1st episode because this is the one episode i definitely remembered. i enjoy watching the first season and yes compared to the action packed shows we have now this show seems lame. but frankly i like the ""less violent"" part of the show and the story line has more substance than the new ones now. I thought it interesting that Belisario's Airwolf and JAG have similar theme - the lead actor (Hawke and Harm) both are looking for an MIA relative (brother, father). wonder if Robert Belisario's personal life mimics these 2 shows' theme.<br /><br />Question - does anyone have pictures of Hawke's cabin. I love that cabin (kinda like a dream cabin of mine) and that is one of the scenes i remember about Airwolf.",positive
"""A Minute to Pray, A Second to Die"" is a quality spaghetti western with a solid cast and an interesting storyline. It is filmed beautifully, with a relatively high production value for a film in this genre.<br /><br />Alex Cord does a terrific job portraying Clay McCord, an outlaw who is suffering from increasingly debilitating seizures. He is seeking amnesty before his enemies close in on him, but is being too cocky for his own good when he asks for it. Robert Ryan delivers the best performance in the film as the governor of New Mexico. Mario Brega and Arthur Kennedy are also great here.<br /><br />This movie is very good, but it doesn't stand out to me as being one of the best spaghetti westerns out there. It's lacking too much in style to be in the same league as any of the great ones. It does have some cool spaghetti overtones, but overall it's a bit too much like an American western. This is especially evident in the music score, which is OK as movies go in general, but pretty dull by euro-western standards. The soundtrack kind of reminds me of the music from ""The Unforgiven."" Although there is an interesting story here, it is told in a manner which is a bit too conventional for my tastes. If a spaghetti western fan and a Hollywood western fan had to watch a movie together, this one would be the perfect compromise.<br /><br />All of this is not to say that anyone should avoid this film. I did enjoy watching it very much. As I said, it is a very well-done film and I recommend it to anyone who likes westerns, spaghetti or otherwise.",positive
"The best thing about the movie is the name, as it both describes the plot and the acting. At least they cannot say they didn't warn you... Kind of like the button labeled, ""Don't push this"".<br /><br />Segal must have run out of things that move like planes, trains, and ships but the plot remains the same. Under cover guy who fights slowly, but still beats like 40 mercenary types and doesn't even blink when doing so. What amazes me is that Segal is now as big as a barn and the bad guys still cannot hit him in a hallway with a machine gun and 50 clips of ammo. Where do all these bullets actually go to? The only redeeming feature of this movie is watching Nia Peeples pound Ja Rule (real name Jeffrey Atkins doesn't quite sound so punk) into the floor. I could spend days watching that woman kick her foot over her shoulder like that... especially wearing an outfit like that! It was just a bonus watching Jeffy get is *ss kicked, and fun hoping one of those kicks actually landed. Sorry, it's just time we get stupid wannabe tough guy can't act rappers out of the movies. PLEEEEEASE! Who came up with idea anyway? I'd lay odds it was the person who decided that Cameron Diaz and Drew Barrymore would pass as witty athletic Angels.<br /><br />The only surprising twist in this movie is that they don't do the politically correct thing and have Jeffy come in and save the day. No doubt if Snoop (otherwise known by his momma as Calvin Broadus which again doesn't sound so cool when you refer to him as Cal) had been in the movie, he'd throw some signs down on her and probably saved Segal's life or something.",negative
"THE FALCON AND THE SNOWMAN is a superb example of an anti-80s film. While many other films of the decade in general lacked substance, this film is pure substance. There's nothing stylish or fake or superfluous about it. It boasts two superb performances: Timothy Hutton and Sean Penn as lifelong friends Christopher Boyce and Daulton Lee, respectively. Hutton, Penn, and Tom Cruise were a triumvirate of early 80s actors who all looked headed to much bigger and better things (all 3 starred in TAPS). While Penn and Cruise's popularity soared, Hutton has been largely forgotten about, and that's a shame. Actually, Hutton is the first of the 3 to win an Oscar for supporting role in ORDINARY PEOPLE in 1980, but I think his performance in this movie is even more outstanding.<br /><br />Hutton really captures the post-Vietnam war rebelliousness in his character Chris Boyce. A failed seminary school student, Chris has a love-hate relationship with his father, well played by the great character actor Pat Hingle. The scene where Chris quotes the poem his father thought he'd long forgotten is a particularly powerful one.<br /><br />Chris gets job at Dept. of Defense and uses his hatred of U.S. gov't and its foreign policy to sell seemingly useless plans of old projects to the Soviets. He gets his buddy Daulton, a hyper drug-dealing self-server, in on it to be the courier of the project plans on microfilm. While Chris is doing it based on his beliefs, Daulton is doing it strictly for the money. The Soviet liaison is excellently played by David Suchet. Penn and Suchet have a real quirky chemistry and it's a kind of funny set of exchanges between them. But, make no mistake, this film is anything but that. It is a serious character study about pessimism, malaise, paranoia and mistrust.<br /><br />Again, the leads make this film. Hutton delivers a brilliantly understated performance as Chris, a rather smart young man who had so much potential. Penn, as usual, does a tremendous characterization as Daulton, a pathetic loser who acts before he thinks, and most of the time doesn't think at all. The ending of this fact-based film is very saddening on several levels. A truly powerful character study.",positive
"Yowsa! If you REALLY want some ACTION, check out the babes and bombs on this non-stop thriller! Veteran star MARTIN SHEEN leads a trio of supermodels on a mission to stop nuclear terrorism... but director Dean Hamilton doesn't let this heavy plotline get in the way of massive doses of TEENSY-SWIMSUIT scenes, jiggly beach jogs, hubba-hubba hot tubs and the like! Want action? You'll get more of it here than in PEARL HARBOR. Want babes? You'll get an eyeful every two minutes. Want more? Go out and BUY THIS VIDEO! Yowsa, Yowsa, Yowsa! That's some mighty spicy meatballs!!!",positive
"Excellent performance. There still are good actors around! Also great directing and photography. Very true to Shakespear, and a 'must' for all Shakespear fans. Macbeth (Jason Connery) moved me to tears with his final monolog (out brief candle, out)He gave the sphere of moral decay and dark forces a human face, which makes it the more interesting. Helen Baxendale is a very credible lady Macbeth who can be very cheerfull at times and sometimes she just looks like a naughty girl, but deadly in her taste for blood and evil. If you love death and decay, and Shakespears lyrics... this is the one.",positive
"I really enjoyed this movie and it was a little difficult do that when your brother is making stupid comments in it ever 30 seconds. But this movie I enjoyed, mostly because I'm used to the usual HK action films. Most of the films like this are don't watch it for the story line, watch it for the mindless action. And mindless action is right. You get to see Jet Li Jump, spin, kick, punch, shoot, make impossible jumps and dodge countless bullets. It's true that this movie was released to a broader audience after Li was in Lethal Weapon 4. That is one of the reasons the ratings on this movie dropped. Most people were probably expecting to see a movie that was as polished as a North American film. But you need to remember most HK film budgets aren't nearly as high as a North American film, and the style in a HK action film is usually very different usually requiring in wire work in a lot of them. If you want to see a good action film you should see this just try to ignore the dubbing.<br /><br />My rating was an 8.",positive
"Susan Slept Here turned out to be Dick Powell's swan song as a performer on the big screen. Of course he directed some more films and appeared frequently on television until he died. It's a pity he didn't go out with his performance in The Bad and the Beautiful.<br /><br />Frank Tashlin has done so many better films, I'm still not sure whatever possessed him to do this one. The premise is absolutely laughable. <br /><br />Dick Powell is a screenwriter who's looking to do more serious stuff than the fluff he's been writing. He had an idea for a film on juvenile delinquency so two friendly cops in Herb Vigran and Horace McMahon deposit 17 year old Debbie Reynolds on his doorstep. She's not a really bad kid and they don't want to put her in the system. So they give her to Dick Powell at Christmas time.<br /><br />I mean is there anyone out there who doesn't see a problem? The term jailbait comes immediately to mind. Additionally Powell has a girlfriend, the young and sexy Anne Francis. Why Debbie Reynolds is any competition here is beyond me.<br /><br />Susan Slept Here got one Oscar nomination. The song Hold My Hand, sung by Don Cornell in the background, was nominated for best song, but lost to Secret Love. <br /><br />Powell and Reynolds do have some funny moments together and Alvy Moore as Powell's factotum and Les Tremayne as his lawyer also get a few laughs. <br /><br />But it's not enough.",negative
"Dean Koontz's book ""Watchers"" is one of the finest books I have read. Sadly, the movie is a sad caricature of the book. The disillusioned middle-aged hero and the lonely spinster with whom he finds a meaning to his life are converted in the movie into a couple of silly teenagers, the stoic security agent and the conscientious sheriff are combined into a farcical villain - you get the picture? The moviemakers have taken a moving tale of love, horror and adventure and converted it into a Z-Grade horror flick aimed - very poorly - at the teen market.<br /><br />Buy the book and enjoy many hours of reading - it will be far, far more rewarding than watching the movie.<br /><br />",negative
"i watch this film with horror in my heart because my mother also was a crack head like Michelle. i've been wondering where Michelle is now. there has been times where i had to find my mother in places i was scared to be but more scared to leave her there! to see Michelle act like that made me wonder where she was sleeping all that time?? i watched in hopes the it was never that bad for my mom! and what i want to know is... where did Matt and Tracy ""tear that ass up""?! worst scene for me was watching Tracy shoot up in an old navy dressing room!!!! u never who try clothes on before you and it looks like all of them except Michelle has aids!!!! where are they know 2008? can we get an update??????????",positive
"I love the comics. Although I do have problems fully understanding the stories  the visual style is unique with all its dirt, dust and decay. So I thought I knew what I was up for. Surprisingly I understood the main plot  but some extremely poorly decisions where made for its visual style. <br /><br />I mean - really bad looking ""CG human actors""-in close ups? Why?! It did not work at all!! Horus - and the other Egyption gods - was successfully made in CG and very close to the comic version. <br /><br />I think with real actors this movie could have been a cult movie. <br /><br />What a shame.",negative
"This is the epitome of bad 80's film-making, unless you are a pre-pubescent girl. Riding on a big name like madonna, a story line that physically assaults one's intelligence and humour that is most suited for a nursery school. If there was ever any doubt i think this turd of a movie clearly displays Madonna's absolute lack of acting talent and made me feel highly embarrassed on her behalf. The only thing i can't believe is that they ever let the director near another movie again. Madonna spends most of the movie prancing around like an infantile rag doll, and talking like a baby. It is painfully obvious that the only reason this movie was ever made was due to the fact that Madonna was a big name in pop music at the time. DO NOT BE DUPED INTO SEEING THIS AWFUL ATTEMPT TO CASH IN ON POP STARDOM. Stay away at all costs!",negative
"I do admit that my review is from a 2006 point of view, nearly 30 years after the making of this movie and at the time of its conception, it may have been a brilliant horror/thriller movie.<br /><br />Beginning on Halloween night 1968, 6 year old Michael commits the brutal murder of his 18 year old sister. Michael is committed to a mental institution and 15 years later escapes and returns to his home town to murder again.<br /><br />From this point it is clear that the movie will follow a basic and rudimentary path that is highly predictable. The beginning of every scene is easily predictable in the way it will end whilst the music for each scene containing Michael (the murderer) is exactly the same throughout the movie, thus alerting the viewer to the likely events to follow.<br /><br />For the horror/thriller enthusiast, there is a severe lack of blood/gore compared to modern day films although I am not akin to the amount that is displayed in this day and age. A happier medium could have been found.<br /><br />From a half hour into the movie, not one scene is unexpected. The acting for a horror/thriller film is fairly typical of the era and thus lacks any punch for the modern day enthusiast.<br /><br />A positive for the film is its lingering camera shots and dark lighting which creates a frightening atmosphere. A second positive would be the character of Michael's doctor, who provides clues to the probability of where the story may lead.<br /><br />However, it is clear that the star, in Jamie-Lee Curtis, is in the infancy stages of her acting career and thus fails to provide a truly frightened central victim.<br /><br />It is hard for me to rate this film as it was in its day, but from other horror/thriller films of indeed the 80s and to a lesser extent, the 90s, it falls far short of a truly great horror/thriller film.<br /><br />I suggest you move on and find a classic from the 80s. Cheers!",negative
"OK where do i begin?... This movie changed my life! The plot was seamless. James Cahill has out done himself. Initially after a first viewing i was disappointed that i hadn't seen it on the silver screen. However this was before exploring the DVD's many features!!!! Oh my god Jakes Cahill's commentary of the film was almost as flawless as his acting. he told of industry secrets used in the film that you only get with experience.<br /><br />I was so impressed by the other actors. The scene where the security guard is talking to the girl in the hallway, reminded me of some of my favorite blue (pornographic) movies. I am certainly with Gangsta when he expresses his disappointment with no sequel.<br /><br />I am still blown away with each viewing of the martial arts skills involved, matched only by the sign indicating the location of the library at the school... and possibly the guy playing a retard! All in all a timeless classic and the best film to come out of Europe in years! where my Oscars at dawn!!!!!!!!!!!",positive
"Of course, how could he. He obviously co-opted several aspects from that excellent movie, which was also based on the sensational French case of the self-described ""doctor in the World Health Organization"" who murdered his family and himself when finally unmasked as a fraud. Emilio refers to his son as ""monster,"" he sings to the radio in his car, he hangs out on park benches, and he specializes in investment schemes to defraud his family and friends -- all of this and more directly lifted from ""Time Out,"" which came out the year before ""Nobody's Life."" It's too bad because this movie is pretty good on its own, with good acting and writing. Whereas Vincent from ""Time Out"" is a much more subtle character who seems to have a sense of ethics even though at times it gets twisted into knots, the protagonist here seems devoid of any character at all save for his winning looks and charm. Seriously, the part where he used X-rays that show his mother-in-law's cancer to bilk more money from his father, then utilizes a subtle twist on the same scam to avoid eviction from his fancy home for failing to pay the lease on time -- it's almost too much. The guy has no shame whatsoever, In fact, he's more like the lead in ""Stepfather"" than some poor schmuck who gets fired and is so humiliated that he can't face the disappointment of his family and friends and feels forced to invent a shiny new life for himself, as Vincent did in ""Time Out."" Thus, one could feel the tension mounting in ""Nobody's Life"" and the violent conclusion coming. One thing ""Nobody's Life"" has that ""Time Out"" definitely lacked was a love interest apart from the protagonist's trusting wife. It's not hard to understand how the sexy babysitter was able to fascinate and ensnare Emile to the degree that he ignored the danger of her natural curiosity and allowed it to lay bare his less than carefully constructed con. Given the reservations mentioned, this is a pretty good movie that we found entertaining. If you long for something touching on similar elements that goes a might deeper and is more intellectually and spiritually satisfying, I strongly suggest ""Time Out.""",positive
"I've been looking forward to the release of this movie since I first heard the concept two years ago, and I was not disappointed. I won't bother summarizing the story since everyone else has, but I will say that it was just plain entertaining throughout. The performances were great, as was the music, and the main characters were likeable.<br /><br />My only complaints are: (1) the story was definitely lacking; the movie wrapped up very abruptly- in fact the writing became pretty lax in the second half, as though the writers weren't sure what to do with the plot. Since the plot wasn't nearly as important as the music and the action, this didn't really affect the entertainment value of the film, so this is not as major a complaint as it would seem.<br /><br />(2) This is really nitpicky, but the music that the characters in the movie were listening to was sometimes dated after 1985, when the movie was set. INXS' Devil Inside was from 1987 and AC/DC's Are You Ready was from 1990, among other mistakes. This bothers me a bit, since they obviously went to lengths to make a good period piece, they could have checked the copyright date on these songs to make sure they were 1985 or earlier. Again, not a big deal.<br /><br />Oh, I thought of something else that was strange. The Steel Dragon band members were supposed to be English, but for some reason Dokken bassist Jeff Pilson and Ozzy guitarist Zakk Wylde played band members, and they each had a couple of speaking lines in AMERICAN accents. That was kind of lazy also, but it was still cool to see actual musicians playing musicians, so I will forgive that as well.<br /><br />I could probably nitpick all day, but I don't want to give the impression that this wasn't a super entertaining movie. I will probably buy the DVD when it comes out, and I will certainly buy the soundtrack CD simply for the six Steel Dragon songs (some of which were sung by the singer from the band Steelheart, if you remember them!). The highlight of the film was possibly a great outtake where Mark Wahlberg is lipsynching to a rock song on stage and suddenly someone plays ""Good Vibrations"" by Marky Mark and the Funky Bunch. The surprised look of Mark's face is priceless. Classic rock and roll flick! Score: 8/10 due to extreme entertainment",positive
"This movie lacks in everything. Except Bobby deol, who in his own standards is mediocre, no one in this movie has come close to act in a single scene. Kangana is complete fake in her acting.<br /><br />The great Anupam Kher has a guest appearance and is better in those 2 minutes than bobby in the whole movie. The music does'nt compliment the movie<br /><br />that well. The contrast in Music between Bobby and Upen is not highlighted that well. Great concept gone completely wrong. The movie does'nt have a proper ending. Please don't waste your time as i did on this movie",negative
"Licence fees to watch this trash, And pay for it with hard-earned cash? Humourless, no hint of laughter, God knows how it won a BAFTA! <br /><br />We've now been subjected to ""Eastenders"" for twenty years. When, oh when is the Great British public going to see this awful soap for what it is? Crass Pap! This programme no more depicts reality in the East End of London than everyday life in Beirut, and never has done.<br /><br />The Eastenders I know (the real ones) are kind, courageous, hardworking and loyal. And one of their greatest attributes is humour. It was the Eastenders who went through the worst of the London blitz and still stuck two fingers up to Hitler. And what do we see on our screens for five days of the week (including an omnibus)? Nothing but a bunch of moaning, wailing, ""dead from the neck up"" wimps, who seem to do little else than sit in a pub all day sniping at each other. What a great advert for Britain that is!! Do the writers actually believe this garbage they're pumping out? Obviously the woolly-minded section of the public does, but then I've heard that apparently anyone can be brainwashed into believing anything.",negative
"Repugnant Bronson thriller. Unfortunately, it's technically good and I gave it 4/10, but it's so utterly vile that it would be inconceivable to call it ""entertainment"". Far more disturbing than a typical slasher film.",negative
"You should not take what I am about to say lightly. I've seen many, many films and have reviewed a great deal of them, in print. So when I tell you that this film has the single funniest scene I have ever seen in a movie, you might want to listen to me. There's a lot of diversity of opinion as to what makes this INCREDIBLY stupid movie as funny as it is. And to those who just didn't get, well, I can't blame them, too much. The scene I speak of, comes at about the 30 minute mark and involves a dead convict shackled to John Candy. Up until that point, I had found the film dumb, confusing and it was beginning to lose me. When this scene came up, I laughed so hard, I peed my pants. No movie has ever done that to me before. When the project began, ""Going Berserk"" was supposed to be the SCTV movie. I remember it being announced. As time went on, the cast was whittled down To John Candy, Joe Flaherty & Eugene Levy. There also must have been a regime change at Universal, while it was being shot, because upon being released, it was shown in nearly ZERO theaters. When watching this a second time, I listened to the theme song (which actually flaunts how incomprehensible the plot is, in the lyrics), relaxed my logic nerve and figured out what was going on. Aside from the aforementioned routine, ""Going Berserk"" has many other hilarious scenes to recommend it. This is almost a 3 Stooges flick, except it's much funnier. Director David Steinberg has razor sharp timing, and he must have been laughing all through this. As for Candy, who's basically in charge here, he has NEVER been funnier. With all the plot devices and explanatory scenes thrown out the window, he absolutely runs wild. Flaherty and Levy follow him effortlessly. There is a plot, but it's a plot like ""Animal House"" had a plot, and yeah, the script is uneven, and a little slow to start. Once you know this, however, you can well appreciate the full SCTV style craziness that transpires. It IS stupid, but it's stupid on purpose, and you need to remember that when you see it. DO see it, and discover for yourself, if it has the funniest scene of all time in it.",positive
"I saw this Australian film about 10 years ago and have never forgotten it. The movie shows the horror of war in a way that Hollywood usually glosses over. The relationship between the soldiers of the two warring countries is highlighted by the differences in culture and the ultimate knowledge that in the end we are all really not different on the inside. If you can find any type of copy of this--buy or rent it. You won't be disappointed, just awed.",positive
"Well I don't know where to begin. Obviously this was a made for TV movie, so my expectations were low. I was pleasantly surprised by the overall direction of the second hour, but anything before or after that seemed to be a paint by the numbers sort of movie.<br /><br />And talk about bad chemistry between the tow lovebird detectives. ..<br /><br />I would go more in depth, but this movie doesn't really deserve it. Grade: D+ (IMDB rating 3/10)",negative
"Hmmm, yeah this episode is extremely underrated.<br /><br />Even though there is a LOT of bad writing and acting at parts. I think the good over wins the bad. <br /><br />I love the origami parts and the big 'twist' at the end. I absolutely love that scene when Michelle confronts Tony. It's actually one of my favorite scenes of Season 1. <br /><br />For some reason, people have always hated the Reincarnation episodes, yet I have always liked them. They're not the best, in terms of writing. but the theme really does interest me,<br /><br />I'm gonna give it a THREE star, but if the writing were a little more consistent i'd give it FOUR.",positive
